"Link","Year","rank","School","City","State","Division","Level","Conference","Conf_Div","Power_Conference"
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2010,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2011,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2012,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2013,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2014,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2015,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2016,256,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2017,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2018,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/978/649/4649978.png",2019,NA,"Central Connecticut State","New Britain","Connecticut",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2010,106,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2011,93,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2012,90,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2013,104,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2014,116,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2015,97,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2016,107,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2017,93,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2018,120,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/329/649/4649329.png",2019,102,"Central Michigan","Mount Pleasant","Michigan",1,"FBS","Mid-American Conference","MAC_West",0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2010,NA,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2011,NA,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2012,NA,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2013,NA,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2014,135,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2015,209,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2016,201,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2017,210,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2018,195,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/828/649/4649828.png",2019,231,"Charleston Southern","Charleston","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2010,NA,"Charlotte","Charlotte","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2011,NA,"Charlotte","Charlotte","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2012,140,"Charlotte","Charlotte","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2013,112,"Charlotte","Charlotte","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2014,119,"Charlotte","Charlotte","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2015,126,"Charlotte","Charlotte","North Carolina",1,"FBS","Conference USA","CUSA_East",0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2016,119,"Charlotte","Charlotte","North Carolina",1,"FBS","Conference USA","CUSA_East",0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2017,114,"Charlotte","Charlotte","North Carolina",1,"FBS","Conference USA","CUSA_East",0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2018,111,"Charlotte","Charlotte","North Carolina",1,"FBS","Conference USA","CUSA_East",0
"https://s3media.247sports.com/Uploads/Assets/140/649/4649140.png",2019,133,"Charlotte","Charlotte","North Carolina",1,"FBS","Conference USA","CUSA_East",0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2010,NA,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2011,NA,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2012,157,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2013,138,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2014,131,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2015,131,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2016,183,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2017,151,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2018,139,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/28/651/4651028.png",2019,174,"Chattanooga","Chattanooga","Tennessee",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2010,56,"Cincinnati","Cincinnati","Ohio",1,"FBS","Big East Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2011,47,"Cincinnati","Cincinnati","Ohio",1,"FBS","Big East Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2012,51,"Cincinnati","Cincinnati","Ohio",1,"FBS","Big East Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2013,60,"Cincinnati","Cincinnati","Ohio",1,"FBS","American Athletic Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2014,65,"Cincinnati","Cincinnati","Ohio",1,"FBS","American Athletic Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2015,68,"Cincinnati","Cincinnati","Ohio",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2016,74,"Cincinnati","Cincinnati","Ohio",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2017,63,"Cincinnati","Cincinnati","Ohio",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2018,47,"Cincinnati","Cincinnati","Ohio",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/240/648/4648240.png",2019,78,"Cincinnati","Cincinnati","Ohio",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2010,27,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2011,10,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2012,20,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2013,15,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2014,16,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2015,9,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2016,11,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2017,16,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2018,7,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/565/682/4682565.png",2019,10,"Clemson","Clemson","South Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2010,NA,"Coastal Carolina","Conway","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2011,NA,"Coastal Carolina","Conway","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2012,153,"Coastal Carolina","Conway","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2013,137,"Coastal Carolina","Conway","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2014,168,"Coastal Carolina","Conway","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2015,171,"Coastal Carolina","Conway","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2016,126,"Coastal Carolina","Conway","South Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2017,126,"Coastal Carolina","Conway","South Carolina",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2018,114,"Coastal Carolina","Conway","South Carolina",1,"FBS","Sun Belt Conference","SunBelt_East",0
"https://s3media.247sports.com/Uploads/Assets/832/649/4649832.png",2019,127,"Coastal Carolina","Conway","South Carolina",1,"FBS","Sun Belt Conference","SunBelt_East",0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2010,NA,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2011,NA,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2012,NA,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2013,189,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2014,195,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2015,173,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2016,221,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2017,227,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2018,229,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/38/650/4650038.png",2019,224,"Colgate","Hamilton","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2010,57,"Colorado","Boulder","Colorado",1,"FBS","Big 12 Conference","Big12_North",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2011,64,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2012,39,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2013,68,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2014,74,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2015,69,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2016,69,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2017,35,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2018,52,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/440/649/4649440.png",2019,44,"Colorado","Boulder","Colorado",1,"FBS","Pac-12 Conference","PAC12_South",1
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2010,70,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2011,76,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2012,120,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2013,84,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2014,86,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2015,119,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2016,76,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2017,73,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2018,86,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/409/649/4649409.png",2019,73,"Colorado State","Fort Collins","Colorado",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2010,NA,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2011,NA,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2012,177,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2013,184,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2014,230,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2015,219,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2016,130,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2017,167,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2018,151,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/911/649/4649911.png",2019,NA,"Columbia","Manhattan","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2010,84,"Connecticut","Storrs","Connecticut",1,"FBS","Big East Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2011,79,"Connecticut","Storrs","Connecticut",1,"FBS","Big East Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2012,72,"Connecticut","Storrs","Connecticut",1,"FBS","Big East Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2013,62,"Connecticut","Storrs","Connecticut",1,"FBS","American Athletic Conference",NA,1
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2014,110,"Connecticut","Storrs","Connecticut",1,"FBS","American Athletic Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2015,99,"Connecticut","Storrs","Connecticut",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2016,99,"Connecticut","Storrs","Connecticut",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2017,101,"Connecticut","Storrs","Connecticut",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2018,106,"Connecticut","Storrs","Connecticut",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/816/814/4814816.png",2019,125,"Connecticut","Storrs","Connecticut",1,"FBS","American Athletic Conference","AAC_East",0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2010,NA,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2011,NA,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2012,173,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2013,NA,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2014,218,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2015,198,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2016,232,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2017,181,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2018,276,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/913/649/4649913.png",2019,NA,"Cornell","Ithaca","New York",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2010,NA,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2011,NA,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2012,139,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2013,213,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2014,NA,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2015,172,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2016,172,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2017,177,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2018,172,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/916/649/4649916.png",2019,161,"Dartmouth","Hanover","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2010,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2011,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2012,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2013,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2014,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2015,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2016,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2017,224,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2018,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/672/461/8461672.png",2019,NA,"Dayton","Dayton","Ohio",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2010,NA,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2011,NA,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2012,189,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2013,147,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2014,165,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2015,162,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2016,184,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2017,152,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2018,225,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/537/486/8486537.png",2019,172,"Delaware","Newark","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2010,NA,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2011,NA,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2012,158,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2013,NA,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2014,212,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2015,236,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2016,209,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2017,221,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2018,NA,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/954/649/4649954.png",2019,NA,"Delaware State","Dover","Delaware",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/358/649/4649358.png",2010,NA,"Drake","Des Moines","Iowa",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/358/649/4649358.png",2011,NA,"Drake","Des Moines","Iowa",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/358/649/4649358.png",2012,NA,"Drake","Des Moines","Iowa",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/358/649/4649358.png",2013,NA,"Drake","Des Moines","Iowa",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/358/649/4649358.png",2014,NA,"Drake","Des Moines","Iowa",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/358/649/4649358.png",2015,NA,"Drake","Des Moines","Iowa",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/358/649/4649358.png",2016,259,"Drake","Des Moines","Iowa",1,"FCS","FCS",NA,0
